task_id,homology_config_id,minimum_sequence_identity,minimum_coverage,coverage_mode,cluster_mode,sequence_id,representative_sequence_id,cluster_id,amp_label,sequence_length,cluster_size,cluster_positive_count,cluster_negative_count,mixed_label_cluster
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,3d09ff45887edb7dd50fdd2f335307bdadca192865c9dc1b506fa2aeb9224b21,3c60f211c056f2ef2256236923d78b350c04cee87ae7983932227db096624dfd,H70_5654b3ae3cff0e52,1,20,2,2,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,15624d5a16c958713960c09ff1be181a9f50392aec17248402f0537a85ebd448,52c5b4c0744f351856c0f2b169a51e49464c68d0da31c9ec44bbefd9b9ef29da,H70_565c566464316643,0,23,6,0,6,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,52c5b4c0744f351856c0f2b169a51e49464c68d0da31c9ec44bbefd9b9ef29da,52c5b4c0744f351856c0f2b169a51e49464c68d0da31c9ec44bbefd9b9ef29da,H70_565c566464316643,0,23,6,0,6,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,5de696387f1f437d2a29131e6a0bc3710f4f83eabe7c8f45ca39cce28f1eee88,52c5b4c0744f351856c0f2b169a51e49464c68d0da31c9ec44bbefd9b9ef29da,H70_565c566464316643,0,23,6,0,6,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,6dcdef40c352b9a612ff968942157ae22f12d0a472b546ca27ac803c60c7ef3f,52c5b4c0744f351856c0f2b169a51e49464c68d0da31c9ec44bbefd9b9ef29da,H70_565c566464316643,0,23,6,0,6,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,ae7d50fbac90f908a9df367759c2322799a4742039bf22073019cad13bd919f7,52c5b4c0744f351856c0f2b169a51e49464c68d0da31c9ec44bbefd9b9ef29da,H70_565c566464316643,0,23,6,0,6,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,bc8e82f449c01f7b9ef64af7c02c6ebe7ec2c5457ca448987cdc45fee2212bcc,52c5b4c0744f351856c0f2b169a51e49464c68d0da31c9ec44bbefd9b9ef29da,H70_565c566464316643,0,23,6,0,6,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,53c22e7dbf4849cc1f4b2f837097bd4c062bc3bdf7f02c954fd46c0d800f46ef,53c22e7dbf4849cc1f4b2f837097bd4c062bc3bdf7f02c954fd46c0d800f46ef,H70_566550284b5d89c7,1,19,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,e6b98f39ccc9cfc75c4919261d502ff3314a0174bb29f13a92cca7f2175f827a,e6b98f39ccc9cfc75c4919261d502ff3314a0174bb29f13a92cca7f2175f827a,H70_56663678c3de2972,0,4,1,0,1,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,1a9ac8075815fba3f85156886c36f2ac70215876a6bda78e7427d5d0835ae445,1a9ac8075815fba3f85156886c36f2ac70215876a6bda78e7427d5d0835ae445,H70_5670e2088c6f5bb0,1,14,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,76572606b8a6b60dc2a52347f02f9cae2087418894eefb9671965b88e617bfcd,76572606b8a6b60dc2a52347f02f9cae2087418894eefb9671965b88e617bfcd,H70_56785de11654ed14,0,37,2,0,2,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,f9a4a1cca4c95996c2e86933ce6d5c504985803a7cb740cb89dba884625da983,76572606b8a6b60dc2a52347f02f9cae2087418894eefb9671965b88e617bfcd,H70_56785de11654ed14,0,37,2,0,2,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,03293d7a8e80eca11a15b2ad0e9562668056ab5dcbe3b04b98817febb1cf739e,03293d7a8e80eca11a15b2ad0e9562668056ab5dcbe3b04b98817febb1cf739e,H70_567b83bb1c5f4cfa,1,49,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,b717df6c6342b721193823ce4dbb1ef089714e554a979b531ce6104328a556e7,b717df6c6342b721193823ce4dbb1ef089714e554a979b531ce6104328a556e7,H70_56850e628867f99b,0,61,1,0,1,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,f1f9ba67803a40f762762d06461aa1d55473ec8711c24e03ecebfb56ccba2cfe,f1f9ba67803a40f762762d06461aa1d55473ec8711c24e03ecebfb56ccba2cfe,H70_56853e953d3b59bc,1,9,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,a6a4ca308d0a600d38cd78158a43ea1c653ec0910ec591b9fe884172c23f2efd,a6a4ca308d0a600d38cd78158a43ea1c653ec0910ec591b9fe884172c23f2efd,H70_5685f97444192c53,1,19,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,00a5a73ecc88409bb3f41b99aa339c76ca5d39cadf291c6db3ff536f7466cedf,8d2e9db5aced5148edd4ed5d1103d9ee092a675b7966695d179468e25caaf959,H70_56892ec6e325c979,1,84,2,2,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,8d2e9db5aced5148edd4ed5d1103d9ee092a675b7966695d179468e25caaf959,8d2e9db5aced5148edd4ed5d1103d9ee092a675b7966695d179468e25caaf959,H70_56892ec6e325c979,1,80,2,2,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,35765a48bb5f4919990265fc65b791f8a4770677e4a2a8c830b5f6f81963e093,58acc1ddc6e8afd41a756551fe7fbdf03844a09cb5b5af6f70ddf9a437578964,H70_568d539324ceeb45,1,80,3,3,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,40b53706bceb7ab470284e76cf94ba9f455655eb86b728d085daa7def0beafe9,58acc1ddc6e8afd41a756551fe7fbdf03844a09cb5b5af6f70ddf9a437578964,H70_568d539324ceeb45,1,79,3,3,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,58acc1ddc6e8afd41a756551fe7fbdf03844a09cb5b5af6f70ddf9a437578964,58acc1ddc6e8afd41a756551fe7fbdf03844a09cb5b5af6f70ddf9a437578964,H70_568d539324ceeb45,1,82,3,3,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,8df6478699ba7dd0f395c8db65f27056817237cba9809cf1bd209f13d96a05f2,8df6478699ba7dd0f395c8db65f27056817237cba9809cf1bd209f13d96a05f2,H70_568f02d6376df69c,1,14,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,2f687284d229a7bc01111da55a7752c0ce61cb10c6e6342f11424d85a24aa433,2f687284d229a7bc01111da55a7752c0ce61cb10c6e6342f11424d85a24aa433,H70_56912edc486665c3,0,35,1,0,1,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,f1bcd144a32b345a7ce329d5634076712f7454bbf01fdd9defe73e64aef28c63,f1bcd144a32b345a7ce329d5634076712f7454bbf01fdd9defe73e64aef28c63,H70_56937b0bcd8979e9,1,41,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,66a61ffa92db3a570722df3b428946558b3b7f5068ecdb534c1c4ad36af21d71,66a61ffa92db3a570722df3b428946558b3b7f5068ecdb534c1c4ad36af21d71,H70_56939024caed8762,1,36,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,0723b3762a1032bf5e69218e3209a765fc5c49f8d3d069fb112bc8a200498f91,82535ad87707e76f6afce811b85b739a2ba93a881076aa072fb88a3500a336e9,H70_56949115531d3686,1,23,7,7,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,82535ad87707e76f6afce811b85b739a2ba93a881076aa072fb88a3500a336e9,82535ad87707e76f6afce811b85b739a2ba93a881076aa072fb88a3500a336e9,H70_56949115531d3686,1,25,7,7,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,95ae2016bbfdcb30754c5a545110faf1beaf032d4839d28e6e75db08bbe735f0,82535ad87707e76f6afce811b85b739a2ba93a881076aa072fb88a3500a336e9,H70_56949115531d3686,1,26,7,7,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,9924550632c6ee4958ce5a683ea6a13813f508ee8b6769a891db90ca4c734e26,82535ad87707e76f6afce811b85b739a2ba93a881076aa072fb88a3500a336e9,H70_56949115531d3686,1,23,7,7,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,b8191bbff0bd4e87ac2a87b93b3228bc8ccb9c0fe2df4c1fc1f0f9210cc5fa0f,82535ad87707e76f6afce811b85b739a2ba93a881076aa072fb88a3500a336e9,H70_56949115531d3686,1,26,7,7,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,c3d7356e442c53c3306a4e397b36e6b2a54e3141d3227fb5734e891b7f1ab843,82535ad87707e76f6afce811b85b739a2ba93a881076aa072fb88a3500a336e9,H70_56949115531d3686,1,21,7,7,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,f45a07f2fe82ddb141cd0aa5caa1de7ec878118281b1546014a67c1388eb06d7,82535ad87707e76f6afce811b85b739a2ba93a881076aa072fb88a3500a336e9,H70_56949115531d3686,1,22,7,7,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,3e01cd310a28e37d8bac6923c901775c85f67f23719f7128aca435f37895a65c,3e01cd310a28e37d8bac6923c901775c85f67f23719f7128aca435f37895a65c,H70_569679dbdc9590f0,1,15,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,6c276f7e4e0401c45f8f85a79e35f9e7138474e02f062b5447b79e9cb5a3de2a,6c276f7e4e0401c45f8f85a79e35f9e7138474e02f062b5447b79e9cb5a3de2a,H70_569c1d6f29b52bcb,1,25,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,74a56a1a971ac0ab11b24160ba5af3c999f1ed21905faa3ee99381e952c904e3,74a56a1a971ac0ab11b24160ba5af3c999f1ed21905faa3ee99381e952c904e3,H70_569cee8e5c521f75,1,12,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,fc7c963141447e3d1fca754caccdc05b42e352d8ef5bf84184abea71cc16a7e9,fc7c963141447e3d1fca754caccdc05b42e352d8ef5bf84184abea71cc16a7e9,H70_569ec3dd81e6559f,1,14,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,265870e9d3199957d26d348c37afeaabda4db7bee0fade4418153dbf4d21eb81,265870e9d3199957d26d348c37afeaabda4db7bee0fade4418153dbf4d21eb81,H70_56a253f42dae9872,1,9,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,dba639997f3ac7aa0a4609328ea0c83193cdf4b553b4d3166ee26402f93cdab6,dba639997f3ac7aa0a4609328ea0c83193cdf4b553b4d3166ee26402f93cdab6,H70_56a68cf9b0257a81,1,12,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,dd95eb83853a18a9019e627d51433e0725fc8ed24ba6bcbc06fe374e6191bf07,dd95eb83853a18a9019e627d51433e0725fc8ed24ba6bcbc06fe374e6191bf07,H70_56a74fea02db9584,1,10,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,ea956d97a1a5f99bc06c758701b53e5d8465cadc75832081c03ef2142e0f827f,ea956d97a1a5f99bc06c758701b53e5d8465cadc75832081c03ef2142e0f827f,H70_56aa4be210b51204,1,15,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,e54882c7d3be4e5675342708ddc3cc22b47cec9ee7f4f6c9fc412d5ec7d240ab,e54882c7d3be4e5675342708ddc3cc22b47cec9ee7f4f6c9fc412d5ec7d240ab,H70_56b34d592eb37681,1,14,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,f4bab7c0ebbc06d476c65ea2cf28cc0718e9f7db4c2000370c17a0b7d3426a99,f4bab7c0ebbc06d476c65ea2cf28cc0718e9f7db4c2000370c17a0b7d3426a99,H70_56b5a2bf49dd8599,1,24,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,20da98e5dd19db5cfcbb480a24df8554c9c1a4f3e28d8bf61f93b746d36f2ab4,20da98e5dd19db5cfcbb480a24df8554c9c1a4f3e28d8bf61f93b746d36f2ab4,H70_56babcc6d37f470d,1,20,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,23e8b20b8d24d8abc68de46f8494f26c9ee8df173afae4da3f851782841d1dcf,23e8b20b8d24d8abc68de46f8494f26c9ee8df173afae4da3f851782841d1dcf,H70_56bbbb37a2911819,1,12,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,24f5cad14121b123ee542940d128f4e105301af0ef9f37c81758cc588182ee28,ca4fcee576c929171459cf17e168c1519336ccb2102df86088ff5bcc8357214d,H70_56be2c91ff777b1f,0,61,4,0,4,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,296edde93f77a291bb895a1a3e115a499175003086dedcdd663abb90344246f8,ca4fcee576c929171459cf17e168c1519336ccb2102df86088ff5bcc8357214d,H70_56be2c91ff777b1f,0,61,4,0,4,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,50c4b3bc84c6621a97674e400aeda340c179c430a2c50d163eb77fb205091a01,ca4fcee576c929171459cf17e168c1519336ccb2102df86088ff5bcc8357214d,H70_56be2c91ff777b1f,0,61,4,0,4,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,ca4fcee576c929171459cf17e168c1519336ccb2102df86088ff5bcc8357214d,ca4fcee576c929171459cf17e168c1519336ccb2102df86088ff5bcc8357214d,H70_56be2c91ff777b1f,0,61,4,0,4,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,202f4690fe1b8aed813c7112bcaeb920cf5354310d4927faa19f9ee6c3d96998,8a88e1ba4c58b4852285c9789f317645e37eae2134802dbcf15b8161dae8e3cb,H70_56c3dcfc885fc51f,1,11,4,4,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,2e75173f9b3444fe378da488d3ff0087aefab1a521fb29dac8c1e9a6827a81c7,8a88e1ba4c58b4852285c9789f317645e37eae2134802dbcf15b8161dae8e3cb,H70_56c3dcfc885fc51f,1,11,4,4,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,7888ba0b95447f448fa1f2180a4856b7cbe5058697cbf008039c80f0fd9f05d7,8a88e1ba4c58b4852285c9789f317645e37eae2134802dbcf15b8161dae8e3cb,H70_56c3dcfc885fc51f,1,11,4,4,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,8a88e1ba4c58b4852285c9789f317645e37eae2134802dbcf15b8161dae8e3cb,8a88e1ba4c58b4852285c9789f317645e37eae2134802dbcf15b8161dae8e3cb,H70_56c3dcfc885fc51f,1,11,4,4,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,6431c87fcff931703d0db2f2ba685c52f5afd1fb7e6b941a78778ea54f718597,6431c87fcff931703d0db2f2ba685c52f5afd1fb7e6b941a78778ea54f718597,H70_56c9eec31fe69ea3,1,23,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,0ce89797d09aa7e94ac48a2d3964ec4bf76dfcdcfa1b14603b32bf3da3ac3bca,ea29010bd7a6a41b1124de38a4762ca31c0ca11593d627fad0284611e8df22d9,H70_56ccefdef53c9bbe,0,16,7,0,7,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,15f48b5b9737f071592e54d55d74cd1024234c80f2b2011ed6b5bb641596861a,ea29010bd7a6a41b1124de38a4762ca31c0ca11593d627fad0284611e8df22d9,H70_56ccefdef53c9bbe,0,17,7,0,7,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,6f9b0737bb1a1e73bff1fd571cd594720d24a124f690035de6a4539375c879e6,ea29010bd7a6a41b1124de38a4762ca31c0ca11593d627fad0284611e8df22d9,H70_56ccefdef53c9bbe,0,15,7,0,7,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,894ba1800e87a2e8512176fe9f2fee3498538f05df1e8118414ebbb8a2491f7c,ea29010bd7a6a41b1124de38a4762ca31c0ca11593d627fad0284611e8df22d9,H70_56ccefdef53c9bbe,0,17,7,0,7,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,de7f09d13f6bbc4447774e293acfe6f2bd37c43f0b707e6e920f4eb17512da59,ea29010bd7a6a41b1124de38a4762ca31c0ca11593d627fad0284611e8df22d9,H70_56ccefdef53c9bbe,0,16,7,0,7,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,ea29010bd7a6a41b1124de38a4762ca31c0ca11593d627fad0284611e8df22d9,ea29010bd7a6a41b1124de38a4762ca31c0ca11593d627fad0284611e8df22d9,H70_56ccefdef53c9bbe,0,16,7,0,7,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,f7cb3c88cdc6a2752ac1ac8a1575fdc8d5fd6bde4717625b91c8635ded41b993,ea29010bd7a6a41b1124de38a4762ca31c0ca11593d627fad0284611e8df22d9,H70_56ccefdef53c9bbe,0,15,7,0,7,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,fd3df7707272ee4651207856663f4c5eb4cd6d7edfa6f968ef61e6462496c742,fd3df7707272ee4651207856663f4c5eb4cd6d7edfa6f968ef61e6462496c742,H70_56cd11ebcf2e8358,1,44,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,24745931ded1f2fdb6c41f1761dd3612efbf149ade5d3c16c2db341efdbceb4d,24745931ded1f2fdb6c41f1761dd3612efbf149ade5d3c16c2db341efdbceb4d,H70_56d0f0eab543338c,1,41,2,2,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,5b5e8de13d9b7901faef6efa16c5f63160036205096e837535d1d2ee7c662970,24745931ded1f2fdb6c41f1761dd3612efbf149ade5d3c16c2db341efdbceb4d,H70_56d0f0eab543338c,1,41,2,2,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,4c16d92bd9df81af09e06fabc26f57753b36f140a9d23781aec9f659418e4e23,4c16d92bd9df81af09e06fabc26f57753b36f140a9d23781aec9f659418e4e23,H70_56d1e9e336bd5517,1,98,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,460fd10876ae5a6a3be6456c6c728fcdcbd4d508c12c04ec767fb0a994507c3c,460fd10876ae5a6a3be6456c6c728fcdcbd4d508c12c04ec767fb0a994507c3c,H70_56d20de4ffbe5b76,0,120,2,0,2,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,4f9673f62a1d7c70b4e3da4e26411dd83193d90cb63d6775335c20cf148887a8,460fd10876ae5a6a3be6456c6c728fcdcbd4d508c12c04ec767fb0a994507c3c,H70_56d20de4ffbe5b76,0,120,2,0,2,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,bd765976be0678950d5e0a367e240e7c84fa638361a83215bc8f1811d3a11708,bd765976be0678950d5e0a367e240e7c84fa638361a83215bc8f1811d3a11708,H70_56d3266f1dcacdbe,1,3,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,7d0137ec4dfd17b316392cb451ae8c5bede30e2d75af418a458fe3cef71e934f,7d0137ec4dfd17b316392cb451ae8c5bede30e2d75af418a458fe3cef71e934f,H70_56d5796de191aef0,1,9,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,17d361d25371ccedf8fe7ddec972c841356d3d671b64f33764b56be9f5f57701,bcb31ae538f312de5675845212c1baa4ec76bbdf63cd09361c6ef119cd0c209b,H70_56d8c718cd1d15d2,1,86,3,3,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,39cb158128169df4a2e38471d4b29c6df35753505259dff2e111d261b198a650,bcb31ae538f312de5675845212c1baa4ec76bbdf63cd09361c6ef119cd0c209b,H70_56d8c718cd1d15d2,1,86,3,3,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,bcb31ae538f312de5675845212c1baa4ec76bbdf63cd09361c6ef119cd0c209b,bcb31ae538f312de5675845212c1baa4ec76bbdf63cd09361c6ef119cd0c209b,H70_56d8c718cd1d15d2,1,86,3,3,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,ae974826488bd94e2bdeab2b7687a0d49943af895c431da7921b7ca05affff28,ae974826488bd94e2bdeab2b7687a0d49943af895c431da7921b7ca05affff28,H70_56e0f0e15ea899a6,1,16,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,9648359997ae90809a04727036ed0527bb9e14011d081d1c3f3a3286001b9736,9648359997ae90809a04727036ed0527bb9e14011d081d1c3f3a3286001b9736,H70_56e766bb9c558fdc,1,9,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,f743bdd873a46d43941ae7392f8a899d85bf17c7b079686ad7e26352c08026e9,f743bdd873a46d43941ae7392f8a899d85bf17c7b079686ad7e26352c08026e9,H70_56f152d5ac7477ce,1,10,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,0439d558630c36aabeabf9a70e7d809ef1c7267965303d666f0cb932b99fbc73,2b35e3873e6d2efd0284e8ef9faf6562b5285892ebd7179334fdf4922daa1e7e,H70_56f257890497046b,1,71,6,6,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,1aaac7068013701c1dee1d62d4fd815570f792f2999b948c7b8b98c26703c189,2b35e3873e6d2efd0284e8ef9faf6562b5285892ebd7179334fdf4922daa1e7e,H70_56f257890497046b,1,71,6,6,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,1bc035973c054931202f2c9c023238051efd19a8942e7170ac28c26db0e417fd,2b35e3873e6d2efd0284e8ef9faf6562b5285892ebd7179334fdf4922daa1e7e,H70_56f257890497046b,1,75,6,6,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,2b35e3873e6d2efd0284e8ef9faf6562b5285892ebd7179334fdf4922daa1e7e,2b35e3873e6d2efd0284e8ef9faf6562b5285892ebd7179334fdf4922daa1e7e,H70_56f257890497046b,1,71,6,6,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,4116283b2bd9fb22f0ded445fd43a700f6ff1d2e4bea689e6405ab24b48f6666,2b35e3873e6d2efd0284e8ef9faf6562b5285892ebd7179334fdf4922daa1e7e,H70_56f257890497046b,1,70,6,6,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,aa512ce17f96118207a060c04a33d238a27ca01f5eff01bccb0d2586f8516b15,2b35e3873e6d2efd0284e8ef9faf6562b5285892ebd7179334fdf4922daa1e7e,H70_56f257890497046b,1,74,6,6,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,0e69c59cef62df892cdefb83d764aa45fef3e0ddb9fe126e7cddbc2e239308b3,aaeea8da72216c8977eb66e71d320ceae43cf638e765513a73f358cae95e20f5,H70_56f5a137cdcb5e52,1,30,2,2,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,aaeea8da72216c8977eb66e71d320ceae43cf638e765513a73f358cae95e20f5,aaeea8da72216c8977eb66e71d320ceae43cf638e765513a73f358cae95e20f5,H70_56f5a137cdcb5e52,1,30,2,2,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,7368d3654375a6313d1ca443823db84b5be79caf642aac3394e9738db2774f16,7368d3654375a6313d1ca443823db84b5be79caf642aac3394e9738db2774f16,H70_56f5c115526eb76c,1,24,2,2,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,a861ede7841181e737ac367673d97bca4d95a45d1d859b674dadadeae43df68a,7368d3654375a6313d1ca443823db84b5be79caf642aac3394e9738db2774f16,H70_56f5c115526eb76c,1,24,2,2,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,294e33ebfccb53bf10a797e93c5719146cb5c337a170f7e4eb76e6ddba94d096,294e33ebfccb53bf10a797e93c5719146cb5c337a170f7e4eb76e6ddba94d096,H70_56fc7f6bbba568eb,1,22,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,ccecffc865a3371057635226e9b95ae25bca4354331eba6a5df932d75cf42078,ccecffc865a3371057635226e9b95ae25bca4354331eba6a5df932d75cf42078,H70_56ff4bf56040d582,1,14,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,3bcf2fa74567b97192a54fd870c01e0e9329106d7d8d4ebb09af6e79d559062c,3bcf2fa74567b97192a54fd870c01e0e9329106d7d8d4ebb09af6e79d559062c,H70_5707008ee13fa31a,1,67,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,58d271dc5286ba7cdcae5675cb99bea7bb58f3915ce7fc3c790089f3e9386aa0,58d271dc5286ba7cdcae5675cb99bea7bb58f3915ce7fc3c790089f3e9386aa0,H70_5709087bbe1c99c5,1,38,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,aa16d55f9ea8b9650a6b9f4e6db0213c4b3e40905935a30a60f2abf93735a39b,aa16d55f9ea8b9650a6b9f4e6db0213c4b3e40905935a30a60f2abf93735a39b,H70_570944ea6623f75e,1,58,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,0746e3509b1926c1cb0da7e638d4940d9425ffd14d529798eff2c34314728573,0746e3509b1926c1cb0da7e638d4940d9425ffd14d529798eff2c34314728573,H70_570c36bdbb29b392,1,25,4,4,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,0b87a434ac3e4bbd127cd6667628afde310c09bdcf5ac37dc78635be2d02cbe6,0746e3509b1926c1cb0da7e638d4940d9425ffd14d529798eff2c34314728573,H70_570c36bdbb29b392,1,23,4,4,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,d30a7a9f5271bf6713acc5065e9410aeb6e23052ba47da6ccbac5700d7ee1efc,0746e3509b1926c1cb0da7e638d4940d9425ffd14d529798eff2c34314728573,H70_570c36bdbb29b392,1,26,4,4,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,ed1e8411ec90bb1fa50434da5cd82bdab88562be8aa75cca6345c24b64ceb744,0746e3509b1926c1cb0da7e638d4940d9425ffd14d529798eff2c34314728573,H70_570c36bdbb29b392,1,26,4,4,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,6732c418614293b469077160f51d016e215c66f1aa818ae18ab29cdc617fafd5,6732c418614293b469077160f51d016e215c66f1aa818ae18ab29cdc617fafd5,H70_570e76b6503f7fb1,1,9,1,1,0,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,31fc0cf9088c2935abe9a1c554ea1639dce0a008c6371781c9935052e0a1fee7,5fe08946f9834ed162db4c1a8235fc18f8d43be88d496e8941548e89e3b82494,H70_5710177a43263ef0,0,17,6,0,6,0
amp_vs_toxic_without_amp_evidence,H70,0.7,0.9,0,1,5fe08946f9834ed162db4c1a8235fc18f8d43be88d496e8941548e89e3b82494,5fe08946f9834ed162db4c1a8235fc18f8d43be88d496e8941548e89e3b82494,H70_5710177a43263ef0,0,17,6,0,6,0
